,Density,Energy,Mach,Momentum:0,Momentum:1,Momentum:2,Pressure,Pressure_Coefficient,Temperature,vtkValidPointMask,arc_length,Points:0,Points:1,Points:2,pt,pi,s,Z
745,1.4261,364250.0,0.35295,187.13,-0.36183,0,140790.0,5.7071e+17,332.4,,54.46,46.36,0,0,164613.68543405086,164613.68543405086,6823.3071937318955,1.0000513694746866
746,1.427,364300.0,0.35315,187.3,-0.32783,0,140800.0,5.7091e+17,332.22,,54.533,46.433,0,0,164613.68543405086,164613.68543405086,6823.3071937318955,1.0000500255384215
747,1.4273,364200.0,0.35356,187.51,-0.32791,0,140750.0,5.7021e+17,332.03,,54.606,46.506,0,0,164613.68543405086,164613.68543405086,6823.3071937318955,1.0000485808173
748,1.4277,364100.0,0.35396,187.71,-0.32799,0,140700.0,5.695e+17,331.83,,54.679,46.579,0,0,164613.68543405086,164613.68543405086,6823.3071937318955,1.000047058202074
749,1.428,364000.0,0.35437,187.92,-0.32807,0,140650.0,5.6879e+17,331.64,,54.752,46.652,0,0,164613.68543405086,164613.68543405086,6823.3071937318955,1.0000456081239206
750,1.4284,363900.0,0.35478,188.12,-0.32815,0,140600.0,5.6808e+17,331.44,,54.825,46.725,0,0,164613.68543405086,164613.68543405086,6823.3071937318955,1.000044079800982
751,1.4287,363800.0,0.35518,188.32,-0.32823,0,140550.0,5.6737e+17,331.25,,54.898,46.798,0,0,164613.68543405086,164613.68543405086,6823.3071937318955,1.0000426243394858
752,1.4288,363630.0,0.35573,188.57,-0.33878,0,140480.0,5.6625e+17,331.04,,54.971,46.871,0,0,164613.68543405086,164613.68543405086,6823.3071937318955,1.0000410079525681
753,1.4278,363210.0,0.35684,188.96,-0.38958,0,140280.0,5.6352e+17,330.81,,55.044,46.944,0,0,164613.68543405086,164613.68543405086,6823.3071937318955,1.0000391967686135
754,1.4269,362790.0,0.35795,189.35,-0.44037,0,140090.0,5.6079e+17,330.57,,55.117,47.017,0,0,164613.68543405086,164613.68543405086,6823.3071937318955,1.0000373118903563
755,1.4259,362370.0,0.35906,189.75,-0.49117,0,139900.0,5.5806e+17,330.34,,55.19,47.09,0,0,164613.68543405086,164613.68543405086,6823.3071937318955,1.000035502506738
756,1.425,361950.0,0.36017,190.14,-0.54196,0,139710.0,5.5533e+17,330.1,,55.264,47.164,0,0,164613.68543405086,164613.68543405086,6823.3071937318955,1.0000336159948835
757,1.424,361530.0,0.36128,190.53,-0.59276,0,139510.0,5.526e+17,329.87,,55.337,47.237,0,0,164613.68543405086,164613.68543405086,6823.3071937318955,1.000031802725432
758,1.423,361120.0,0.36267,191.07,-0.64145,0,139320.0,5.4982e+17,329.64,,55.41,47.31,0,0,164613.68543405086,164613.68543405086,6823.3071937318955,1.0000299915072348
759,1.422,360740.0,0.36486,192.0,-0.68405,0,139110.0,5.4688e+17,329.4,,55.483,47.383,0,0,164613.68543405086,164613.68543405086,6823.3071937318955,1.000028098232244
760,1.4209,360360.0,0.36705,192.93,-0.72665,0,138900.0,5.4394e+17,329.16,,55.556,47.456,0,0,164613.68543405086,164613.68543405086,6823.3071937318955,1.000026204618788
761,1.4198,359980.0,0.36924,193.86,-0.76925,0,138700.0,5.41e+17,328.92,,55.629,47.529,0,0,164613.68543405086,164613.68543405086,6823.3071937318955,1.0000243126772739
762,1.4187,359600.0,0.37143,194.79,-0.81185,0,138490.0,5.3807e+17,328.68,,55.702,47.602,0,0,164613.68543405086,164613.68543405086,6823.3071937318955,1.0000224182708508
763,1.4176,359220.0,0.37362,195.72,-0.85444,0,138280.0,5.3513e+17,328.44,,55.775,47.675,0,0,164613.68543405086,164613.68543405086,6823.3071937318955,1.000020523543644
764,1.4162,358770.0,0.37622,196.8,-0.89274,0,138040.0,5.316e+17,328.18,,55.848,47.748,0,0,164613.68543405086,164613.68543405086,6823.3071937318955,1.000018468580555
765,1.4137,358090.0,0.37995,198.3,-0.91884,0,137670.0,5.2641e+17,327.89,,55.922,47.821,0,0,164613.68543405086,164613.68543405086,6823.3071937318955,1.0000161619270074
766,1.4112,357420.0,0.38369,199.8,-0.94495,0,137300.0,5.2122e+17,327.59,,55.995,47.895,0,0,164613.68543405086,164613.68543405086,6823.3071937318955,1.0000137808997558
767,1.4087,356740.0,0.38743,201.3,-0.97105,0,136940.0,5.1604e+17,327.3,,56.068,47.968,0,0,164613.68543405086,164613.68543405086,6823.3071937318955,1.0000114820510801
768,1.4062,356070.0,0.39116,202.8,-0.99716,0,136570.0,5.1085e+17,327.0,,56.141,48.041,0,0,164613.68543405086,164613.68543405086,6823.3071937318955,1.0000091074394781
769,1.4037,355390.0,0.3949,204.29,-1.0233,0,136210.0,5.0566e+17,326.71,,56.214,48.114,0,0,164613.68543405086,164613.68543405086,6823.3071937318955,1.0000068149365375
770,1.401,354700.0,0.39899,205.92,-1.0519,0,135820.0,5.0019e+17,326.41,,56.287,48.187,0,0,164613.68543405086,164613.68543405086,6823.3071937318955,1.000004445719285
771,1.3977,353940.0,0.40406,207.93,-1.0874,0,135380.0,4.9393e+17,326.12,,56.36,48.26,0,0,164613.68543405086,164613.68543405086,6823.3071937318955,1.00000215674969
772,1.3944,353180.0,0.40914,209.93,-1.1229,0,134940.0,4.8768e+17,325.82,,56.433,48.333,0,0,164613.68543405086,164613.68543405086,6823.3071937318955,0.9999997954742695
773,1.3911,352420.0,0.41421,211.93,-1.1584,0,134500.0,4.8142e+17,325.53,,56.506,48.406,0,0,164613.68543405086,164613.68543405086,6823.3071937318955,0.999997518414157
774,1.3878,351660.0,0.41928,213.93,-1.1939,0,134060.0,4.7516e+17,325.23,,56.579,48.479,0,0,164613.68543405086,164613.68543405086,6823.3071937318955,0.9999951690375305
775,1.3846,350900.0,0.42436,215.93,-1.2295,0,133620.0,4.6891e+17,324.94,,56.653,48.553,0,0,164613.68543405086,164613.68543405086,6823.3071937318955,0.9999929040850709
776,1.3808,350020.0,0.42983,218.03,-1.2647,0,133120.0,4.6179e+17,324.62,,56.726,48.626,0,0,164613.68543405086,164613.68543405086,6823.3071937318955,0.9999904126516247
777,1.3753,348720.0,0.43663,220.43,-1.2993,0,132420.0,4.5184e+17,324.19,,56.799,48.699,0,0,164613.68543405086,164613.68543405086,6823.3071937318955,0.9999870796156844
778,1.3698,347430.0,0.44343,222.83,-1.3339,0,131720.0,4.4188e+17,323.77,,56.872,48.772,0,0,164613.68543405086,164613.68543405086,6823.3071937318955,0.9999838413848481
779,1.3642,346140.0,0.45044,225.3,-1.3696,0,131010.0,4.3189e+17,323.35,,56.945,48.845,0,0,164613.68543405086,164613.68543405086,6823.3071937318955,0.9999806208993964
780,1.3586,344900.0,0.4582,228.07,-1.4094,0,130300.0,4.2174e+17,322.91,,57.018,48.918,0,0,164613.68543405086,164613.68543405086,6823.3071937318955,0.9999772604486032
781,1.353,343660.0,0.46597,230.83,-1.4491,0,129580.0,4.1159e+17,322.46,,57.091,48.991,0,0,164613.68543405086,164613.68543405086,6823.3071937318955,0.9999738404177743
782,1.3473,342400.0,0.47398,233.66,-1.486,0,128850.0,4.0122e+17,322.0,,57.164,49.064,0,0,164613.68543405086,164613.68543405086,6823.3071937318955,0.9999703617172457
783,1.3412,341060.0,0.48295,236.77,-1.5115,0,128060.0,3.8994e+17,321.47,,57.237,49.137,0,0,164613.68543405086,164613.68543405086,6823.3071937318955,0.9999663646283528
784,1.3351,339720.0,0.49193,239.88,-1.537,0,127260.0,3.7865e+17,320.94,,57.31,49.21,0,0,164613.68543405086,164613.68543405086,6823.3071937318955,0.9999623920022997
785,1.3289,338360.0,0.50109,243.03,-1.5603,0,126450.0,3.6712e+17,320.39,,57.383,49.284,0,0,164613.68543405086,164613.68543405086,6823.3071937318955,0.9999582873408897
786,1.322,336840.0,0.51123,246.36,-1.5725,0,125550.0,3.5428e+17,319.76,,57.457,49.357,0,0,164613.68543405086,164613.68543405086,6823.3071937318955,0.9999536048728569
787,1.315,335330.0,0.52136,249.69,-1.5846,0,124640.0,3.4144e+17,319.13,,57.53,49.43,0,0,164613.68543405086,164613.68543405086,6823.3071937318955,0.9999489553359485
788,1.308,333800.0,0.53163,253.04,-1.5974,0,123730.0,3.2844e+17,318.49,,57.603,49.503,0,0,164613.68543405086,164613.68543405086,6823.3071937318955,0.9999442569729842
789,1.3005,332150.0,0.54279,256.5,-1.6147,0,122730.0,3.1433e+17,317.76,,57.676,49.576,0,0,164613.68543405086,164613.68543405086,6823.3071937318955,0.9999389174818605
790,1.2929,330510.0,0.55395,259.96,-1.6321,0,121740.0,3.0021e+17,317.04,,57.749,49.649,0,0,164613.68543405086,164613.68543405086,6823.3071937318955,0.9999336894854934
791,1.2852,328840.0,0.56518,263.41,-1.6506,0,120740.0,2.8595e+17,316.31,,57.822,49.722,0,0,164613.68543405086,164613.68543405086,6823.3071937318955,0.9999284248056787
792,1.2766,326940.0,0.57706,266.72,-1.6815,0,119620.0,2.7009e+17,315.49,,57.895,49.795,0,0,164613.68543405086,164613.68543405086,6823.3071937318955,0.9999225552576778
793,1.2679,325030.0,0.58895,270.02,-1.7125,0,118500.0,2.5424e+17,314.68,,57.968,49.868,0,0,164613.68543405086,164613.68543405086,6823.3071937318955,0.9999168153161588
794,1.2592,323120.0,0.60084,273.31,-1.7431,0,117380.0,2.3833e+17,313.86,,58.041,49.941,0,0,164613.68543405086,164613.68543405086,6823.3071937318955,0.9999110464093457
795,1.2498,321020.0,0.6129,276.24,-1.7671,0,116190.0,2.2135e+17,313.0,,58.115,50.014,0,0,164613.68543405086,164613.68543405086,6823.3071937318955,0.9999050641733656
796,1.2403,318920.0,0.62496,279.16,-1.7912,0,114990.0,2.0437e+17,312.14,,58.188,50.088,0,0,164613.68543405086,164613.68543405086,6823.3071937318955,0.9998991509000602
797,1.2309,316810.0,0.63702,282.08,-1.8153,0,113800.0,1.8738e+17,311.28,,58.261,50.161,0,0,164613.68543405086,164613.68543405086,6823.3071937318955,0.9998932915713
798,1.2217,314810.0,0.65003,285.15,-1.7585,0,112600.0,1.7045e+17,310.33,,58.334,50.234,0,0,164613.68543405086,164613.68543405086,6823.3071937318955,0.9998867802692125
799,1.2124,312810.0,0.66305,288.22,-1.7009,0,111410.0,1.5352e+17,309.38,,58.407,50.307,0,0,164613.68543405086,164613.68543405086,6823.3071937318955,0.9998803220192789
800,1.2032,310810.0,0.67607,291.3,-1.6433,0,110220.0,1.3658e+17,308.42,,58.48,50.38,0,0,164613.68543405086,164613.68543405086,6823.3071937318955,0.9998738466828628
801,1.193,308570.0,0.69022,294.24,-1.5703,0,108900.0,1.1793e+17,307.35,,58.553,50.453,0,0,164613.68543405086,164613.68543405086,6823.3071937318955,0.9998666987946103
802,1.1826,306320.0,0.70446,297.17,-1.4962,0,107580.0,9.9141e+16,306.28,,58.626,50.526,0,0,164613.68543405086,164613.68543405086,6823.3071937318955,0.9998596335462328
803,1.1722,304070.0,0.7187,300.1,-1.4221,0,106260.0,8.0356e+16,305.2,,58.699,50.599,0,0,164613.68543405086,164613.68543405086,6823.3071937318955,0.9998525718519099
804,1.161,301600.0,0.73375,302.75,-1.3269,0,104840.0,6.0232e+16,304.04,,58.772,50.672,0,0,164613.68543405086,164613.68543405086,6823.3071937318955,0.9998450877814601
805,1.1496,299110.0,0.74891,305.35,-1.2287,0,103410.0,3.9917e+16,302.86,,58.845,50.745,0,0,164613.68543405086,164613.68543405086,6823.3071937318955,0.9998375596750353
806,1.1381,296620.0,0.76407,307.96,-1.1305,0,101980.0,1.9601e+16,301.69,,58.919,50.819,0,0,164613.68543405086,164613.68543405086,6823.3071937318955,0.9998302231153522
807,1.1263,294050.0,0.78003,310.37,-1.0296,0,100500.0,-1356900000000000.0,300.44,,58.992,50.892,0,0,164613.68543405086,164613.68543405086,6823.3071937318955,0.999822426870409
808,1.1143,291460.0,0.79617,312.72,-0.92806,0,99018.0,-2.2458e+16,299.17,,59.065,50.965,0,0,164613.68543405086,164613.68543405086,6823.3071937318955,0.999814592799631
809,1.1023,288870.0,0.81231,315.08,-0.82653,0,97533.0,-4.3559e+16,297.91,,59.138,51.038,0,0,164613.68543405086,164613.68543405086,6823.3071937318955,0.9998069756312411
810,1.0895,286010.0,0.82826,316.76,-0.83646,0,95976.0,-6.5656e+16,296.57,,59.211,51.111,0,0,164613.68543405086,164613.68543405086,6823.3071937318955,0.9997989755657685
811,1.0765,283050.0,0.84415,318.19,-0.88575,0,94396.0,-8.8106e+16,295.21,,59.284,51.184,0,0,164613.68543405086,164613.68543405086,6823.3071937318955,0.9997910108880825
812,1.0634,280080.0,0.86004,319.62,-0.93504,0,92815.0,-1.1055e+17,293.85,,59.357,51.257,0,0,164613.68543405086,164613.68543405086,6823.3071937318955,0.9997832109927247
813,1.0506,277190.0,0.87623,320.9,-0.8531,0,91266.0,-1.3255e+17,292.46,,59.43,51.33,0,0,164613.68543405086,164613.68543405086,6823.3071937318955,0.9997752504766496
814,1.0379,274340.0,0.89256,322.09,-0.70384,0,89733.0,-1.5432e+17,291.06,,59.503,51.403,0,0,164613.68543405086,164613.68543405086,6823.3071937318955,0.9997673308484397
815,1.0252,271490.0,0.90889,323.28,-0.55458,0,88200.0,-1.7609e+17,289.65,,59.576,51.477,0,0,164613.68543405086,164613.68543405086,6823.3071937318955,0.9997594949571971
816,1.0124,268600.0,0.9251,324.13,-0.5156,0,86678.0,-1.977e+17,288.24,,59.65,51.55,0,0,164613.68543405086,164613.68543405086,6823.3071937318955,0.9997518022725652
817,0.99961,265680.0,0.94121,324.73,-0.55555,0,85163.0,-2.1921e+17,286.81,,59.723,51.623,0,0,164613.68543405086,164613.68543405086,6823.3071937318955,0.9997440975085922
818,0.98679,262760.0,0.95733,325.33,-0.5955,0,83648.0,-2.4072e+17,285.39,,59.796,51.696,0,0,164613.68543405086,164613.68543405086,6823.3071937318955,0.9997366607136708
819,0.974,259850.0,0.97335,325.67,-0.53875,0,82155.0,-2.6193e+17,283.97,,59.869,51.769,0,0,164613.68543405086,164613.68543405086,6823.3071937318955,0.9997293427332805
820,0.96126,256930.0,0.98926,325.77,-0.38716,0,80682.0,-2.8285e+17,282.56,,59.942,51.842,0,0,164613.68543405086,164613.68543405086,6823.3071937318955,0.9997222337994783
821,0.94851,254010.0,1.0052,325.87,-0.23556,0,79208.0,-3.0377e+17,281.15,,60.015,51.915,0,0,164613.68543405086,164613.65573948438,6823.3071937318955,0.9997153225408714
822,0.93595,251110.0,1.0206,325.71,-0.013391,0,77772.0,-3.2416e+17,279.76,,60.088,51.988,0,0,164613.68543405086,164611.89447948974,6823.3071937318955,0.9997086435424434
823,0.92369,248230.0,1.0351,325.17,0.31299,0,76391.0,-3.4378e+17,278.42,,60.161,52.061,0,0,164613.68543405086,164605.07175362093,6823.3071937318955,0.9997023801246073
824,0.91142,245350.0,1.0497,324.63,0.63939,0,75010.0,-3.634e+17,277.07,,60.234,52.134,0,0,164613.68543405086,164589.90505099643,6823.3071937318955,0.9996962215476884
825,0.89976,242620.0,1.0639,324.07,0.86631,0,73699.0,-3.8201e+17,275.76,,60.308,52.208,0,0,164613.68543405086,164564.47793413483,6823.3071937318955,0.9996903130210969
826,0.8895,240230.0,1.0773,323.46,0.86396,0,72551.0,-3.9831e+17,274.53,,60.381,52.281,0,0,164613.68543405086,164528.72016069022,6823.3071937318955,0.9996845739680835
827,0.87925,237830.0,1.0907,322.86,0.86161,0,71403.0,-4.1462e+17,273.3,,60.454,52.354,0,0,164613.68543405086,164479.77079315984,6823.3071937318955,0.9996789784560192
828,0.86899,235440.0,1.1041,322.25,0.85926,0,70254.0,-4.3092e+17,272.07,,60.527,52.427,0,0,164613.68543405086,164416.08687566032,6823.3071937318955,0.9996735362894692
829,0.85873,233050.0,1.1175,321.64,0.85691,0,69106.0,-4.4723e+17,270.84,,60.6,52.5,0,0,164613.68543405086,164336.2982616171,6823.3071937318955,0.9996682437043037
830,0.84848,230660.0,1.1309,321.03,0.85456,0,67958.0,-4.6353e+17,269.61,,60.673,52.573,0,0,164613.68543405086,164239.19323243859,6823.3071937318955,0.9996631106820931
831,0.83834,228290.0,1.144,320.38,0.85243,0,66829.0,-4.7957e+17,268.39,,60.746,52.646,0,0,164613.68543405086,164126.49924941137,6823.3071937318955,0.9996581333340577
832,0.82934,226150.0,1.1556,319.32,0.85223,0,65863.0,-4.9328e+17,267.33,,60.819,52.719,0,0,164613.68543405086,164011.3392471882,6823.3071937318955,0.9996538644227466
833,0.82033,224020.0,1.1671,318.26,0.85203,0,64898.0,-5.0698e+17,266.27,,60.892,52.792,0,0,164613.68543405086,163882.3734036312,6823.3071937318955,0.9996497143579469
834,0.81132,221880.0,1.1786,317.2,0.85183,0,63933.0,-5.2069e+17,265.21,,60.965,52.865,0,0,164613.68543405086,163738.2163973874,6823.3071937318955,0.9996456920295939
835,0.80231,219740.0,1.1901,316.14,0.85163,0,62968.0,-5.3439e+17,264.15,,61.038,52.938,0,0,164613.68543405086,163578.47137741285,6823.3071937318955,0.9996418013338656
836,0.79331,217600.0,1.2016,315.08,0.85143,0,62003.0,-5.481e+17,263.09,,61.112,53.012,0,0,164613.68543405086,163402.79598560545,6823.3071937318955,0.9996380462733948
837,0.7843,215460.0,1.2131,314.02,0.85123,0,61038.0,-5.6181e+17,262.02,,61.185,53.085,0,0,164613.68543405086,163210.89880942664,6823.3071937318955,0.9996343431534236
838,0.77679,213670.0,1.2228,312.9,0.85097,0,60258.0,-5.7287e+17,261.15,,61.258,53.158,0,0,164613.68543405086,163036.24487872535,6823.3071937318955,0.9996314098619417
839,0.76954,211940.0,1.2321,311.76,0.85069,0,59510.0,-5.835e+17,260.31,,61.331,53.231,0,0,164613.68543405086,162857.67988135188,6823.3071937318955,0.9996286373177345
840,0.76228,210210.0,1.2414,310.61,0.85042,0,58762.0,-5.9413e+17,259.47,,61.404,53.304,0,0,164613.68543405086,162668.1454558142,6823.3071937318955,0.9996259554243496
841,0.75503,208480.0,1.2507,309.47,0.85015,0,58013.0,-6.0475e+17,258.63,,61.477,53.377,0,0,164613.68543405086,162467.57005562508,6823.3071937318955,0.9996233728264524
842,0.74777,206750.0,1.26,308.33,0.84988,0,57265.0,-6.1538e+17,257.79,,61.55,53.45,0,0,164613.68543405086,162255.89833477323,6823.3071937318955,0.9996208789189001
843,0.74052,205010.0,1.2693,307.19,0.8496,0,56517.0,-6.2601e+17,256.95,,61.623,53.523,0,0,164613.68543405086,162033.0903044265,6823.3071937318955,0.9996184823157618
844,0.73457,203570.0,1.2768,306.12,0.85042,0,55914.0,-6.3456e+17,256.27,,61.696,53.596,0,0,164613.68543405086,161845.27684251504,6823.3071937318955,0.9996165977990166
845,0.72946,202320.0,1.2831,305.1,0.85192,0,55403.0,-6.4182e+17,255.7,,61.77,53.669,0,0,164613.68543405086,161681.8983070124,6823.3071937318955,0.9996151073460351
846,0.72434,201060.0,1.2893,304.08,0.85341,0,54892.0,-6.4908e+17,255.12,,61.843,53.743,0,0,164613.68543405086,161516.1064243418,6823.3071937318955,0.9996135771805353
847,0.71922,199810.0,1.2956,303.06,0.85491,0,54380.0,-6.5634e+17,254.54,,61.916,53.816,0,0,164613.68543405086,161342.55475113104,6823.3071937318955,0.999612103092188
848,0.71411,198550.0,1.3019,302.04,0.85641,0,53869.0,-6.636e+17,253.96,,61.989,53.889,0,0,164613.68543405086,161163.88092078542,6823.3071937318955,0.9996106717416748
849,0.70899,197300.0,1.3082,301.01,0.8579,0,53358.0,-6.7086e+17,253.38,,62.062,53.962,0,0,164613.68543405086,160980.09169441703,6823.3071937318955,0.9996092909650273
850,0.70485,196300.0,1.3134,300.21,0.88614,0,52945.0,-6.7672e+17,252.91,,62.135,54.035,0,0,164613.68543405086,160824.5454547113,6823.3071937318955,0.9996082017013885
851,0.7027,195810.0,1.3166,299.85,0.96853,0,52732.0,-6.7975e+17,252.66,,62.208,54.108,0,0,164613.68543405086,160727.09828100252,6823.3071937318955,0.9996075865290255
852,0.70055,195320.0,1.3197,299.49,1.0509,0,52519.0,-6.8278e+17,252.41,,62.281,54.181,0,0,164613.68543405086,160631.44387208504,6823.3071937318955,0.9996069804929164
853,0.69839,194830.0,1.3229,299.14,1.1333,0,52305.0,-6.8581e+17,252.16,,62.354,54.254,0,0,164613.68543405086,160531.4127482646,6823.3071937318955,0.9996063911671612
854,0.69624,194340.0,1.326,298.78,1.2157,0,52092.0,-6.8884e+17,251.91,,62.427,54.327,0,0,164613.68543405086,160433.25868591605,6823.3071937318955,0.9996058036395337
855,0.69409,193850.0,1.3292,298.42,1.2981,0,51879.0,-6.9186e+17,251.66,,62.501,54.401,0,0,164613.68543405086,160330.6512104246,6823.3071937318955,0.999605225443059
856,0.69203,193390.0,1.3322,298.08,1.3789,0,51675.0,-6.9476e+17,251.42,,62.574,54.474,0,0,164613.68543405086,160233.27111663367,6823.3071937318955,0.9996046755495851
857,0.69195,193390.0,1.3331,298.2,1.4264,0,51654.0,-6.9505e+17,251.35,,62.647,54.547,0,0,164613.68543405086,160203.83365408762,6823.3071937318955,0.9996042224023536
858,0.69188,193400.0,1.3339,298.31,1.4739,0,51634.0,-6.9534e+17,251.28,,62.72,54.62,0,0,164613.68543405086,160177.5805267237,6823.3071937318955,0.9996037614194364
859,0.6918,193400.0,1.3348,298.43,1.5215,0,51614.0,-6.9563e+17,251.2,,62.793,54.693,0,0,164613.68543405086,160147.94850297167,6823.3071937318955,0.9996032124153154
860,0.69173,193410.0,1.3356,298.54,1.569,0,51594.0,-6.9591e+17,251.13,,62.866,54.766,0,0,164613.68543405086,160121.52252057104,6823.3071937318955,0.9996027509673076
861,0.69165,193410.0,1.3365,298.65,1.6166,0,51574.0,-6.962e+17,251.06,,62.939,54.839,0,0,164613.68543405086,160091.69613560574,6823.3071937318955,0.999602289317963
862,0.69158,193420.0,1.3373,298.77,1.6641,0,51553.0,-6.9649e+17,250.99,,63.012,54.912,0,0,164613.68543405086,160065.09747839853,6823.3071937318955,0.9996018351750906
863,0.69221,193570.0,1.3365,298.9,1.6065,0,51614.0,-6.9563e+17,251.06,,63.085,54.985,0,0,164613.68543405086,160091.69613560574,6823.3071937318955,0.999601981480159
864,0.69311,193780.0,1.3351,299.04,1.5082,0,51706.0,-6.9432e+17,251.17,,63.158,55.058,0,0,164613.68543405086,160138.04828728992,6823.3071937318955,0.9996022425723359
865,0.69402,193980.0,1.3336,299.18,1.41,0,51797.0,-6.9302e+17,251.29,,63.231,55.132,0,0,164613.68543405086,160187.4349866228,6823.3071937318955,0.9996026011152197
866,0.69492,194190.0,1.3322,299.32,1.3117,0,51889.0,-6.9172e+17,251.41,,63.305,55.205,0,0,164613.68543405086,160233.27111663367,6823.3071937318955,0.9996029537409838
867,0.69582,194390.0,1.3308,299.46,1.2135,0,51981.0,-6.9041e+17,251.53,,63.378,55.278,0,0,164613.68543405086,160278.8578137582,6823.3071937318955,0.9996033081206174
868,0.69673,194600.0,1.3294,299.6,1.1152,0,52073.0,-6.8911e+17,251.65,,63.451,55.351,0,0,164613.68543405086,160324.1948769027,6823.3071937318955,0.9996036642479866
869,0.69868,195040.0,1.326,299.83,0.99747,0,52281.0,-6.8615e+17,251.94,,63.524,55.424,0,0,164613.68543405086,160433.25868591605,6823.3071937318955,0.9996046402346965
870,0.70225,195850.0,1.3196,300.22,0.84997,0,52668.0,-6.8066e+17,252.5,,63.597,55.497,0,0,164613.68543405086,160634.54872032563,6823.3071937318955,0.9996066586367326
871,0.70581,196660.0,1.3133,300.61,0.70248,0,53054.0,-6.7518e+17,253.06,,63.67,55.57,0,0,164613.68543405086,160827.56949761082,6823.3071937318955,0.9996087135209475
872,0.70937,197470.0,1.307,301.0,0.55498,0,53440.0,-6.6969e+17,253.62,,63.743,55.643,0,0,164613.68543405086,161015.49315684123,6823.3071937318955,0.9996107968444399
873,0.71293,198280.0,1.3006,301.39,0.40747,0,53827.0,-6.642e+17,254.19,,63.816,55.716,0,0,164613.68543405086,161201.1692547202,6823.3071937318955,0.9996129883458089
874,0.7165,199090.0,1.2943,301.78,0.25998,0,54213.0,-6.5872e+17,254.75,,63.889,55.789,0,0,164613.68543405086,161378.7866049403,6823.3071937318955,0.9996151270401112
875,0.72021,199930.0,1.2877,302.19,0.10873,0,54615.0,-6.5301e+17,255.33,,63.963,55.862,0,0,164613.68543405086,161559.36685017563,6823.3071937318955,0.9996173550861985
876,0.73031,202340.0,1.2729,303.6,-0.19974,0,55691.0,-6.3773e+17,256.71,,64.036,55.936,0,0,164613.68543405086,161943.8463735276,6823.3071937318955,0.9996219619471762
877,0.74041,204750.0,1.258,305.01,-0.50821,0,56766.0,-6.2246e+17,258.1,,64.109,56.009,0,0,164613.68543405086,162302.35793122443,6823.3071937318955,0.9996268695979655
878,0.75052,207160.0,1.2431,306.43,-0.81666,0,57842.0,-6.0719e+17,259.48,,64.182,56.082,0,0,164613.68543405086,162632.30763516162,6823.3071937318955,0.9996318827607741
879,0.7659,210870.0,1.2205,308.09,-0.86828,0,59552.0,-5.8291e+17,261.7,,64.255,56.155,0,0,164613.68543405086,163078.72407405495,6823.3071937318955,0.9996404716384275
880,0.78231,214840.0,1.1963,309.79,-0.86976,0,61386.0,-5.5686e+17,264.08,,64.328,56.228,0,0,164613.68543405086,163485.75824706716,6823.3071937318955,0.9996501745188304
881,0.79872,218800.0,1.1722,311.5,-0.87123,0,63220.0,-5.3082e+17,266.45,,64.401,56.301,0,0,164613.68543405086,163820.34240132375,6823.3071937318955,0.9996602745027839
882,0.81663,223110.0,1.147,312.93,-0.72601,0,65247.0,-5.0203e+17,268.92,,64.474,56.374,0,0,164613.68543405086,164098.12546338563,6823.3071937318955,0.9996706971891901
883,0.83534,227590.0,1.1212,314.21,-0.50181,0,67379.0,-4.7176e+17,271.44,,64.547,56.447,0,0,164613.68543405086,164311.26414981496,6823.3071937318955,0.9996815710410947
884,0.85405,232080.0,1.0954,315.49,-0.27762,0,69511.0,-4.4148e+17,273.96,,64.62,56.52,0,0,164613.68543405086,164459.18534209646,6823.3071937318955,0.9996929917634413
885,0.87229,236420.0,1.0705,316.37,-0.056636,0,71611.0,-4.1165e+17,276.36,,64.693,56.593,0,0,164613.68543405086,164548.41035187757,6823.3071937318955,0.9997040549194747
886,0.88992,240600.0,1.047,316.75,0.16032,0,73673.0,-3.8238e+17,278.63,,64.767,56.667,0,0,164613.68543405086,164593.47056424478,6823.3071937318955,0.9997146565370011
887,0.90755,244780.0,1.0234,317.13,0.37728,0,75735.0,-3.531e+17,280.89,,64.84,56.74,0,0,164613.68543405086,164611.07473355156,6823.3071937318955,0.9997256039206762
888,0.92469,248830.0,1.0004,317.3,0.57149,0,77750.0,-3.2448e+17,283.08,,64.913,56.813,0,0,164613.68543405086,164613.68542040503,6823.3071937318955,0.9997365385768331
889,0.94021,252450.0,0.97958,316.78,0.69171,0,79615.0,-2.9799e+17,285.03,,64.986,56.886,0,0,164613.68543405086,164613.68543405086,6823.3071937318955,0.9997463551237048
890,0.95573,256060.0,0.95872,316.26,0.81193,0,81480.0,-2.7151e+17,286.98,,65.059,56.959,0,0,164613.68543405086,164613.68543405086,6823.3071937318955,0.9997564695820633
891,0.97121,259670.0,0.93791,315.72,0.93114,0,83341.0,-2.4509e+17,288.93,,65.132,57.032,0,0,164613.68543405086,164613.68543405086,6823.3071937318955,0.9997668765161066
892,0.985,262860.0,0.91925,314.54,1.0145,0,85039.0,-2.2097e+17,290.63,,65.205,57.105,0,0,164613.68543405086,164613.68543405086,6823.3071937318955,0.9997759676270446
893,0.9988,266040.0,0.90058,313.37,1.0979,0,86737.0,-1.9686e+17,292.34,,65.278,57.178,0,0,164613.68543405086,164613.68543405086,6823.3071937318955,0.9997853533854797
